date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
01/06/2026,01/06/2026,3884,3187,complaints,3535,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3535.0,3537.719230769231,3537.719230769231,3343.1446730769235,3343.1446730769235,3343.1446730769235,3347.577080299082,60,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,705.77,65.81,65.81,19.89967067307693,1.799990004115421,5.81,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-8.81,-3.0,4.432407222158397
08/06/2026,08/06/2026,4051,3355,complaints,3703,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3703.0,3706.560576923077,3706.560576923077,3484.1669423076924,3484.1669423076924,3484.1669423076924,3508.762001449279,60,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,735.55,68.31,68.31,20.739088942307692,1.7929361245991828,8.31,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-11.31,-3.0,24.595059141586596
15/06/2026,15/06/2026,4328,3631,complaints,3979,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3979.0,3983.5911538461537,3983.5911538461537,3724.6577288461535,3724.6577288461535,3724.6577288461535,3760.115599347356,60,73.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,786.32,72.58,72.58,22.170581719322342,1.781844297519934,12.58,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-15.58,-3.0,35.45787050120264
22/06/2026,22/06/2026,4372,3675,complaints,4024,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4024.0,4029.416923076923,4029.416923076923,3747.3577384615382,3747.3577384615382,3747.3577384615382,3803.451968367869,60,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,791.11,72.98,72.98,22.305700824175823,1.7808528471066942,12.98,56.0,0.0,0.0,1.0,1.0,1.0,56.0,-16.98,-4.0,56.09422990633068
29/06/2026,29/06/2026,4394,3697,complaints,4046,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4046.0,4052.2246153846154,4052.2246153846154,3748.3077692307697,3748.3077692307697,3748.3077692307697,3812.3357691236984,60,74.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,791.31,73.0,73.0,22.31135576923077,1.780811549824275,13.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-17.0,-4.0,64.02799989292896
06/07/2026,06/07/2026,4450,3753,complaints,4101,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4101.0,4108.097884615385,4108.097884615385,3779.450053846154,3779.450053846154,3779.450053846154,3843.714607395564,60,72.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,797.88,73.55,73.55,22.49672651098901,1.7794664461722132,13.55,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-17.55,-4.0,64.26455354941004
13/07/2026,13/07/2026,4077,3381,complaints,3729,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3729.0,3736.1711538461536,3736.1711538461536,3418.5966057692303,3418.5966057692303,3418.5966057692303,3485.7988936699458,60,73.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,721.7,67.15,67.15,20.34878932005494,1.7961616205854067,7.15,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-12.15,-5.0,67.20228790071559
20/07/2026,20/07/2026,3603,2906,complaints,3255,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3255.0,3261.8855769230768,3261.8855769230768,2968.315875,2968.315875,2968.315875,3008.5587480073445,60,75.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,626.64,59.11,59.11,17.668546874999997,1.821124709326978,-0.89,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-4.11,-5.0,40.24287300734458
27/07/2026,27/07/2026,3468,2771,complaints,3120,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3120.0,3127.2000000000003,3127.2000000000003,2830.1160000000004,2830.1160000000004,2830.1160000000004,2838.3901054064186,60,75.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,597.47,56.64,56.64,16.845928571428573,1.829957443071358,-3.36,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-1.64,-5.0,8.274105406418135
03/08/2026,03/08/2026,3841,3144,complaints,3493,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3493.0,3501.7324999999996,3501.7324999999996,3151.55925,3151.55925,3151.55925,3153.656954202748,60,76.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,665.33,62.39,62.39,18.759281249999997,1.810321395490207,2.39,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-7.39,-5.0,2.0977042027480612
10/08/2026,10/08/2026,3647,2950,complaints,3298,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3298.0,3306.879230769231,3306.879230769231,2959.656911538462,2959.656911538462,2959.656911538462,2978.941034341707,60,76.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,624.82,58.96,58.96,17.61700542582418,1.8216598972188849,-1.04,54.0,0.0,0.0,1.0,1.0,1.0,54.0,-4.96,-6.0,19.284122803245214
17/08/2026,17/08/2026,3910,3213,complaints,3561,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3561.0,3571.2721153846155,3571.2721153846155,3178.432182692308,3178.432182692308,3178.432182692308,3189.3350184116666,60,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,671.0,62.87,62.87,18.91923918269231,1.808816125622032,2.87,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-8.87,-6.0,10.902835719358706
24/08/2026,24/08/2026,3728,3031,complaints,3380,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3380.0,3390.3999999999996,3390.3999999999996,3000.504,3000.504,3000.504,3025.8559657617816,60,71.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,633.44,59.69,59.69,17.860142857142858,1.8191555994144128,-0.31,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-5.69,-6.0,25.351965761781532
31/08/2026,31/08/2026,3984,3287,complaints,3635,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3635.0,3646.883653846154,3646.883653846154,3209.2576153846157,3209.2576153846157,3209.2576153846157,3222.6160491536175,60,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,677.51,63.42,63.42,19.102723901098905,1.8071127953244497,3.42,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-9.42,-6.0,13.35843376900179
07/09/2026,07/09/2026,3959,3262,complaints,3611,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3611.0,3623.499615384615,3623.499615384615,3170.562163461538,3551.029623076923,3551.029623076923,3578.701385624824,60,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,749.66,69.5,69.5,21.13708108974359,1.78973948964128,9.5,53.0,0.0,0.0,1.0,1.0,1.0,53.0,-16.5,-7.0,27.671762547900943
14/09/2026,14/09/2026,4194,3497,complaints,3846,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3846.0,3860.0526923076927,3860.0526923076927,3358.245842307693,3761.235343384617,3761.235343384617,3823.3316014023426,60,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,794.04,73.22,73.22,22.38830561538462,1.780251151710674,13.22,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-20.22,-7.0,62.09625801772602
21/09/2026,21/09/2026,4233,3536,complaints,3884,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3884.0,3898.9384615384615,3898.9384615384615,3372.581769230769,3777.2915815384617,3777.2915815384617,3860.5178389918888,60,72.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,797.43,73.51,73.51,22.483878461538463,1.7795591384890637,13.51,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-20.51,-7.0,83.22625745342692
28/09/2026,28/09/2026,4436,3739,complaints,4087,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4087.0,4103.505192307692,4103.505192307692,3529.0144653846146,3952.4962012307687,3952.4962012307687,4037.8387637769906,60,71.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,834.42,76.6,76.6,23.5267631025641,1.7722841421889393,16.6,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-23.6,-7.0,85.34256254622203
05/10/2026,05/10/2026,4786,4089,complaints,4437,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4437.0,4455.7719230769235,4455.7719230769235,3809.6849942307695,4266.847193538462,4266.847193538462,4370.42461188037,60,74.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,900.78,82.14,82.14,25.397899961538467,1.760372941395508,22.14,52.0,0.0,0.0,1.0,1.0,1.0,52.0,-30.14,-8.0,103.5774183419078
12/10/2026,12/10/2026,4552,3855,complaints,4203,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4203.0,4221.590192307692,4221.590192307692,3588.351663461538,4018.953863076923,4018.953863076923,4164.666667387961,60,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,848.45,77.78,77.78,23.92234442307692,1.7696498919719268,17.78,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-25.78,-8.0,145.71280431103753
19/10/2026,19/10/2026,4669,3972,complaints,4320,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4320.0,4339.9384615384615,4339.9384615384615,3667.248,4107.317760000001,4107.317760000001,4226.5226214585555,60,72.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,867.1,79.33,79.33,24.44832000000001,1.7662468363320485,19.33,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-27.33,-8.0,119.20486145855442
26/10/2026,26/10/2026,4489,3792,complaints,4141,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4141.0,4160.908653846153,4160.908653846153,3495.163269230769,3914.5828615384617,3914.5828615384617,4042.779820441369,60,73.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,826.41,75.93,75.93,23.301088461538463,1.7738169128153896,15.93,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-23.93,-8.0,128.19695890290737
02/11/2026,02/11/2026,4686,3989,complaints,4338,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4338.0,4359.69,4359.69,3640.34115,4077.182088,4077.182088,4184.473582905096,60,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,860.74,78.8,78.8,24.268941,1.767394977892777,18.8,51.0,0.0,0.0,1.0,1.0,1.0,51.0,-27.8,-9.0,107.29149490509576
09/11/2026,09/11/2026,4277,3580,complaints,3928,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3928.0,3948.395384615385,3948.395384615385,3277.1681692307693,3670.428349538462,3670.428349538462,3801.953848231781,60,77.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,774.87,71.62,71.62,21.8477877948718,1.7842499532450813,11.62,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-20.62,-9.0,131.52549869331918
16/11/2026,16/11/2026,4477,3780,complaints,4129,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4129.0,4151.233076923077,4151.233076923077,3424.767288461538,3835.739363076923,3835.739363076923,3923.840115221652,60,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,809.77,74.54,74.54,22.83178192307692,1.7770768815508988,14.54,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-23.54,-9.0,88.10075214472893
23/11/2026,23/11/2026,4345,3648,complaints,3997,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3997.0,4019.290961538462,4019.290961538462,3295.818588461538,3691.316819076924,3691.316819076924,3795.771562601922,60,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,779.28,71.99,71.99,21.97212392307693,1.7833170497254038,11.99,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-20.99,-9.0,104.45474352499824
30/11/2026,30/11/2026,5213,4516,complaints,4864,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4864.0,4892.0615384615385,4892.0615384615385,4011.4904615384617,4492.869316923077,4492.869316923077,4582.5092914363595,60,72.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,948.49,86.11,86.11,26.743269743589742,1.752592652247746,26.11,50.0,0.0,0.0,1.0,1.0,1.0,50.0,-36.11,-10.0,89.63997451328233
07/12/2026,07/12/2026,5046,4349,complaints,4697,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4697.0,4725.001346153846,4725.001346153846,3874.5011038461535,4339.441236307693,4339.441236307693,4526.103041720203,60,75.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,916.1,83.42,83.42,25.83000735897436,1.757807893104716,23.42,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-33.42,-10.0,186.6618054125101
14/12/2026,14/12/2026,4957,4260,complaints,4609,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4609.0,4637.363076923077,4637.363076923077,3802.637723076923,4258.954249846154,4258.954249846154,4431.109426385164,60,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,899.11,82.0,82.0,25.350918153846155,1.7606557779324257,22.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-32.0,-10.0,172.15517653900957
21/12/2026,21/12/2026,4366,3669,complaints,4017,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4017.0,4042.4925,4042.4925,3314.8438499999997,3712.625112,3712.625112,3874.659772322022,60,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,783.78,72.36,72.36,22.098959,1.7823735201980448,12.36,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-22.36,-10.0,162.03466032202172
28/12/2026,28/12/2026,4437,3740,complaints,4089,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4089.0,4115.73576923077,4115.73576923077,3374.903330769231,3779.8917304615393,3779.8917304615393,3879.7271608268534,60,74.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,797.98,73.55,73.55,22.499355538461543,1.7794474888265268,13.55,49.0,0.0,0.0,1.0,1.0,1.0,49.0,-24.55,-11.0,99.83543036531412
04/01/2027,04/01/2027,4476,3779,complaints,4127,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4127.0,4154.777884615384,4154.777884615384,3406.917865384615,3406.917865384615,3406.917865384615,3519.1444311594137,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,719.24,66.94,66.94,20.279273008241756,1.7967458626285726,6.94,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-17.94,-11.0,112.22656577479852
11/01/2027,11/01/2027,4212,3515,complaints,3864,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3864.0,3890.7507692307695,3890.7507692307695,3190.415630769231,3190.415630769231,3190.415630769231,3263.653119873919,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,673.53,63.08,63.08,18.990569230769232,1.8081510201092756,3.08,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-14.08,-11.0,73.23748910468794
18/01/2027,18/01/2027,4293,3596,complaints,3945,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3945.0,3973.070192307692,3973.070192307692,3257.9175576923076,3257.9175576923076,3257.9175576923076,3309.5427529731983,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,687.78,64.29,64.29,19.392366414835163,1.804473341219263,4.29,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-15.29,-11.0,51.62519528089063
25/01/2027,25/01/2027,4015,3319,complaints,3667,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3667.0,3693.797307692307,3693.797307692307,3028.9137923076923,3028.9137923076923,3028.9137923076923,3086.4916290875467,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,639.44,60.2,60.2,18.029248763736263,1.8174437714648044,0.2,48.0,0.0,0.0,1.0,1.0,1.0,48.0,-12.2,-12.0,57.57783677985448
01/02/2027,01/02/2027,4261,3564,complaints,3913,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3913.0,3942.3475,3942.3475,3232.7249500000003,3232.7249500000003,3232.7249500000003,3274.9627579942494,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,682.46,63.84,63.84,19.24241041666667,1.805832420443258,3.84,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-15.84,-12.0,42.23780799424931
08/02/2027,08/02/2027,3972,3275,complaints,3623,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3623.0,3650.869230769231,3650.869230769231,2993.7127692307695,2993.7127692307695,2993.7127692307695,3054.42708053686,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,632.01,59.57,59.57,17.819718864468864,1.819568408517219,-0.43,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-11.57,-12.0,60.71431130609056
15/02/2027,15/02/2027,4143,3446,complaints,3794,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3794.0,3823.9142307692314,3823.9142307692314,3135.6096692307697,3135.6096692307697,3135.6096692307697,3174.827146983459,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,661.96,62.11,62.11,18.664343269230773,1.8112239374899783,2.11,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-14.11,-12.0,39.21747775268982
22/02/2027,22/02/2027,4096,3399,complaints,3748,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3748.0,3778.272307692307,3778.272307692307,3098.183292307692,3098.183292307692,3098.183292307692,3149.7488324145083,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,654.06,61.44,61.44,18.441567216117217,1.813369089659436,1.44,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-13.44,-12.0,51.56554010681607
01/03/2027,01/03/2027,4335,3638,complaints,3986,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3986.0,4018.9611538461536,4018.9611538461536,3295.548146153846,3295.548146153846,3295.548146153846,3343.88621269506,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,695.73,64.96,64.96,19.616358012820513,1.8024723623234389,4.96,47.0,0.0,0.0,1.0,1.0,1.0,47.0,-17.96,-13.0,48.3380665412135
08/03/2027,08/03/2027,4324,3628,complaints,3976,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3976.0,4009.643076923077,4009.643076923077,3287.907323076923,3287.907323076923,3287.907323076923,3360.8250671242467,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,694.11,64.82,64.82,19.570876923076924,1.8028758764569657,4.82,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-17.82,-13.0,72.91774404732337
15/03/2027,15/03/2027,4173,3476,complaints,3825,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3825.0,3858.1009615384614,3858.1009615384614,3163.6427884615387,3163.6427884615387,3163.6427884615387,3236.309444663636,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,667.88,62.61,62.61,18.831207074175826,1.8096421709886257,2.61,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-15.61,-13.0,72.66665620209753
22/03/2027,22/03/2027,4399,3702,complaints,4050,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4050.0,4085.8269230769233,4085.8269230769233,3350.378076923077,3350.378076923077,3350.378076923077,3410.81190414693,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,707.3,65.93,65.93,19.94272664835165,1.7996173893940564,5.93,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-18.93,-13.0,60.433827223852795
29/03/2027,29/03/2027,4492,3796,complaints,4144,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4144.0,4181.455384615385,4181.455384615385,3428.7934153846154,3428.7934153846154,3428.7934153846154,3507.5071170533265,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,723.86,67.33,67.33,20.409484615384617,1.7956539565363618,7.33,46.0,0.0,0.0,1.0,1.0,1.0,46.0,-21.33,-14.0,78.71370166871111
05/04/2027,05/04/2027,4867,4170,complaints,4519,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4519.0,4560.713846153846,4560.713846153846,3739.785353846154,3739.785353846154,3739.785353846154,3833.598387798389,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,789.51,72.84,72.84,22.26062710622711,1.7811825766319058,12.84,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-26.84,-14.0,93.813033952235
12/04/2027,12/04/2027,4248,3551,complaints,3900,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3900.0,3936.75,3936.75,3228.135,3228.135,3228.135,3356.757437141786,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,681.5,63.76,63.76,19.21508928571429,1.806081748812284,3.76,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-17.76,-14.0,128.62243714178547
19/04/2027,19/04/2027,4193,3496,complaints,3844,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3844.0,3880.961538461538,3880.961538461538,3182.3884615384613,3182.3884615384613,3182.3884615384613,3256.409163348182,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,671.84,62.94,62.94,18.94278846153846,1.808596128819342,2.94,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-16.94,-14.0,74.0207018097206
26/04/2027,26/04/2027,4105,3408,complaints,3756,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3756.0,3792.8376923076926,3792.8376923076926,3110.126907692308,3110.126907692308,3110.126907692308,3178.330967779102,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,656.58,61.65,61.65,18.512660164835168,1.812680317163457,1.65,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-15.65,-14.0,68.20406008679417
04/05/2026,04/05/2026,5923,5168,retentions,5546,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5546.0,5546.0,5546.0,5351.89,5351.89,5351.89,5351.89,70,86.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,817.65,61.27,61.27,31.8564880952381,1.6130206090964274,-8.73,65.0,0.0,0.0,0.0,0.0,0.0,65.0,3.73,-5.0,0.0
11/05/2026,11/05/2026,6130,5375,retentions,5753,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5753.0,5755.212692307692,5755.212692307692,5525.0041846153845,5525.0041846153845,5525.0041846153845,5525.0041846153845,70,89.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,844.1,63.06,63.06,32.88692967032967,1.6079592329795798,-6.94,65.0,0.0,0.0,0.0,0.0,0.0,65.0,1.94,-5.0,0.0
18/05/2026,18/05/2026,6264,5509,retentions,5887,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5887.0,5891.528461538462,5891.528461538462,5626.409680769231,5626.409680769231,5626.409680769231,5626.409680769231,70,90.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,859.59,64.1,64.1,33.49053381410257,1.6051035263762112,-5.9,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.9,-5.0,0.0
25/05/2026,25/05/2026,5929,5173,retentions,5551,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5551.0,5557.405,5557.405,5279.53475,5279.53475,5279.53475,5279.53475,70,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,806.6,60.53,60.53,31.42580208333333,1.615209479068001,-9.47,64.0,0.0,0.0,1.0,1.0,1.0,64.0,3.47,-6.0,0.0
01/06/2026,01/06/2026,5908,5153,retentions,5530,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5530.0,5538.507692307692,5538.507692307692,5233.889769230769,5757.278746153846,5757.278746153846,6333.006620769232,70,92.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,879.58,65.44,65.44,34.26951634615385,1.6015301980491472,-4.56,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-1.44,-6.0,0.0
08/06/2026,08/06/2026,5688,4933,retentions,5311,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5311.0,5321.213461538461,5321.213461538461,5001.9406538461535,5502.134719230769,5502.134719230769,6055.449035763192,70,78.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,840.6,62.82,62.82,32.75080190018315,1.6086141517811772,-7.18,64.0,0.0,0.0,0.0,0.0,0.0,64.0,1.18,-6.0,3.1008446093458284
15/06/2026,15/06/2026,5966,5211,retentions,5588,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5588.0,5600.8953846153845,5600.8953846153845,5236.837184615384,5760.520903076923,5760.520903076923,6336.572993384616,70,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,880.08,65.48,65.48,34.2888148992674,1.6014432210700462,-4.52,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-1.48,-6.0,0.0
22/06/2026,22/06/2026,5682,4927,retentions,5304,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5304.0,5318.280000000001,5318.280000000001,4946.000400000001,5440.600440000001,5440.600440000001,5987.890281306925,70,83.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,831.2,62.19,62.19,32.384526428571434,1.6103967826191496,-7.81,64.0,0.0,0.0,0.0,0.0,0.0,64.0,1.81,-6.0,3.229797306923462
29/06/2026,29/06/2026,5709,4954,retentions,5332,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5332.0,5348.406153846154,5348.406153846154,4947.275692307692,5442.003261538462,5442.003261538462,5986.203587692308,70,87.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,831.42,62.2,62.2,32.39287655677656,1.6103558067895725,-7.8,63.0,0.0,0.0,1.0,1.0,1.0,63.0,0.8,-7.0,0.0
