date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
01/06/2026,01/06/2026,3847,3150,complaints,3499,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3499.0,3501.6915384615386,3501.6915384615386,3309.098503846154,3309.098503846154,3309.098503846154,3327.1982285033637,60,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,698.59,65.2,65.2,19.697014903846156,1.8017602038998575,5.2,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-8.2,-3.0,18.099724657209656
08/06/2026,08/06/2026,3904,3207,complaints,3555,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3555.0,3558.418269230769,3558.418269230769,3344.913173076923,3344.913173076923,3344.913173076923,3367.1728737547933,60,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,706.15,65.84,65.84,19.91019745879121,1.799898791659973,5.84,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-8.84,-3.0,22.259700677869912
15/06/2026,15/06/2026,4226,3529,complaints,3877,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3877.0,3881.4734615384614,3881.4734615384614,3629.1776865384613,3629.1776865384613,3629.1776865384613,3654.0261956923287,60,73.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,766.16,70.89,70.89,21.60224813415751,1.7861158583981311,10.89,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-13.89,-3.0,24.84850915386734
22/06/2026,22/06/2026,4212,3515,complaints,3863,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3863.0,3868.2001923076923,3868.2001923076923,3597.426178846154,3597.426178846154,3597.426178846154,3644.9639504365823,60,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,759.46,70.32,70.32,21.41325106456044,1.7875738912644186,10.32,56.0,0.0,0.0,1.0,1.0,1.0,56.0,-14.32,-4.0,47.53777159042851
29/06/2026,29/06/2026,4366,3669,complaints,4017,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4017.0,4023.18,4023.18,3721.4415,3721.4415,3721.4415,3771.6850977871086,60,74.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,785.64,72.52,72.52,22.1514375,1.7819855034251821,12.52,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-16.52,-4.0,50.24359778710881
06/07/2026,06/07/2026,4649,3952,complaints,4300,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4300.0,4307.442307692308,4307.442307692308,3962.846923076923,3962.846923076923,3962.846923076923,4024.358244407213,60,72.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,836.6,76.79,76.79,23.58837454212454,1.7718695075521815,16.79,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-20.79,-4.0,61.51132133029014
13/07/2026,13/07/2026,3909,3212,complaints,3561,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3561.0,3567.848076923077,3567.848076923077,3264.5809903846152,3264.5809903846152,3264.5809903846152,3349.6189097898528,60,73.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,689.19,64.41,64.41,19.432029704670327,1.8041164988559306,4.41,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-9.41,-5.0,85.03791940523749
20/07/2026,20/07/2026,3596,2899,complaints,3247,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3247.0,3253.8686538461534,3253.8686538461534,2961.0204749999994,2961.0204749999994,2961.0204749999994,2989.07746937586,60,75.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,625.1,58.98,58.98,17.625121874999998,1.8215754632179941,-1.02,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-3.98,-5.0,28.056994375860437
27/07/2026,27/07/2026,3574,2878,complaints,3226,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3226.0,3233.4446153846156,3233.4446153846156,2926.2673769230773,2926.2673769230773,2926.2673769230773,2934.126894433264,60,75.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,617.77,58.36,58.36,17.418258195970697,1.8237458102098227,-1.64,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-3.36,-5.0,7.859517510186893
03/08/2026,03/08/2026,4004,3307,complaints,3655,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3655.0,3664.1375,3664.1375,3297.7237499999997,3297.7237499999997,3297.7237499999997,3303.8037858843927,60,76.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,696.19,65.0,65.0,19.629308035714285,1.8023577246234814,5.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-10.0,-5.0,6.080035884393246
10/08/2026,10/08/2026,3777,3080,complaints,3429,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3429.0,3438.2319230769235,3438.2319230769235,3077.2175711538466,3077.2175711538466,3077.2175711538466,3107.121997141964,60,76.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,649.63,61.06,61.06,18.316771256868133,1.8145878387308703,1.06,54.0,0.0,0.0,1.0,1.0,1.0,54.0,-7.06,-6.0,29.90442598811758
17/08/2026,17/08/2026,3795,3098,complaints,3447,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3447.0,3456.943269230769,3456.943269230769,3076.6795096153846,3076.6795096153846,3076.6795096153846,3095.003557427577,60,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,649.52,61.05,61.05,18.313568509615386,1.8146192804079617,1.05,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-7.05,-6.0,18.324047812192582
24/08/2026,24/08/2026,3894,3198,complaints,3546,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3546.0,3556.910769230769,3556.910769230769,3147.8660307692303,3147.8660307692303,3147.8660307692303,3166.0843196674987,60,71.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,664.55,62.33,62.33,18.737297802197798,1.8105297739785517,2.33,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-8.33,-6.0,18.21828889826826
31/08/2026,31/08/2026,3903,3206,complaints,3554,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3554.0,3565.6188461538463,3565.6188461538463,3137.7445846153846,3137.7445846153846,3137.7445846153846,3160.9471255590242,60,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,662.41,62.14,62.14,18.6770510989011,1.8111027298279032,2.14,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-8.14,-6.0,23.20254094363969
07/09/2026,07/09/2026,4046,3349,complaints,3698,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3698.0,3710.800769230769,3710.800769230769,3246.950673076923,3636.5847538461544,3636.5847538461544,3659.064335477331,60,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,767.72,71.02,71.02,21.646337820512823,1.7857784748687957,11.02,53.0,0.0,0.0,1.0,1.0,1.0,53.0,-18.02,-7.0,22.479581631176536
14/09/2026,14/09/2026,4199,3502,complaints,3850,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3850.0,3864.067307692308,3864.067307692308,3361.738557692308,3765.1471846153854,3765.1471846153854,3835.2963458530876,60,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,794.86,73.29,73.29,22.41159038461539,1.7800821461644694,13.29,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-20.29,-7.0,70.14916123770207
21/09/2026,21/09/2026,4175,3478,complaints,3826,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3826.0,3840.7153846153847,3840.7153846153847,3322.2188076923076,3720.8850646153846,3720.8850646153846,3804.6854804578566,60,72.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,785.52,72.51,72.51,22.148125384615383,1.7820099518426251,12.51,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-19.51,-7.0,83.80041584247171
28/09/2026,28/09/2026,4404,3707,complaints,4056,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4056.0,4072.3799999999997,4072.3799999999997,3502.2468,3922.5164160000004,3922.5164160000004,4002.168852767862,60,71.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,828.09,76.07,76.07,23.348312000000004,1.7734943352511803,16.07,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-23.07,-7.0,79.65243676786186
05/10/2026,05/10/2026,4658,3962,complaints,4310,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4310.0,4328.234615384616,4328.234615384616,3700.6405961538467,4144.717467692309,4144.717467692309,4244.979830286185,60,74.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,875.0,79.99,79.99,24.670937307692313,1.7648393918635998,19.99,52.0,0.0,0.0,1.0,1.0,1.0,52.0,-27.99,-8.0,100.26236259387608
12/10/2026,12/10/2026,4551,3854,complaints,4203,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4203.0,4221.590192307692,4221.590192307692,3588.351663461538,4018.953863076923,4018.953863076923,4150.754555737157,60,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,848.45,77.78,77.78,23.92234442307692,1.7696498919719268,17.78,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-25.78,-8.0,131.80069266023392
19/10/2026,19/10/2026,4483,3786,complaints,4134,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4134.0,4153.08,4153.08,3509.3526,3930.4749120000006,3930.4749120000006,4049.2815683981316,60,72.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,829.77,76.21,76.21,23.395684000000003,1.7731717253445887,16.21,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-24.21,-8.0,118.80665639813114
26/10/2026,26/10/2026,4396,3699,complaints,4047,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4047.0,4066.4567307692305,4066.4567307692305,3415.8236538461533,3825.722492307692,3825.722492307692,3934.4760510899673,60,73.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,807.65,74.36,74.36,22.77215769230769,1.7774982520866924,14.36,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-22.36,-8.0,108.75355878227528
02/11/2026,02/11/2026,4634,3937,complaints,4285,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4285.0,4306.424999999999,4306.424999999999,3595.8648749999993,4027.3686599999996,4027.3686599999996,4124.682988979,60,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,850.22,77.92,77.92,23.972432499999996,1.7693210048437276,17.92,51.0,0.0,0.0,1.0,1.0,1.0,51.0,-26.92,-9.0,97.31432897899965
09/11/2026,09/11/2026,4386,3689,complaints,4037,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4037.0,4057.961346153846,4057.961346153846,3368.1079173076923,3772.2808673846157,3772.2808673846157,3897.918863852933,60,77.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,796.37,73.42,73.42,22.454052782051285,1.7797746226272528,13.42,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-22.42,-9.0,125.6379964683174
16/11/2026,16/11/2026,4267,3570,complaints,3919,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3919.0,3940.1023076923075,3940.1023076923075,3250.5844038461537,3640.6545323076925,3640.6545323076925,3739.317891117082,60,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,768.58,71.09,71.09,21.670562692307694,1.7855935395050004,11.09,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-20.09,-9.0,98.66335880938955
23/11/2026,23/11/2026,4193,3496,complaints,3845,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3845.0,3866.4432692307696,3866.4432692307696,3170.483480769231,3550.941498461539,3550.941498461539,3635.2052479980202,60,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,749.64,69.5,69.5,21.13655653846154,1.7897436432728977,9.5,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-18.5,-9.0,84.26374953648099
30/11/2026,30/11/2026,4776,4079,complaints,4428,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4428.0,4453.546153846154,4453.546153846154,3651.9078461538465,4090.1367876923086,4090.1367876923086,4165.022778703534,60,72.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,863.47,79.03,79.03,24.346052307692315,1.7668998608681088,19.03,50.0,0.0,0.0,1.0,1.0,1.0,50.0,-29.03,-10.0,74.88599101122493
07/12/2026,07/12/2026,5163,4466,complaints,4815,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4815.0,4843.704807692307,4843.704807692307,3971.837942307692,4448.458495384616,4448.458495384616,4587.546994526356,60,75.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,939.12,85.33,85.33,26.47891961538462,1.754074459009852,25.33,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-35.33,-10.0,139.08849914173933
14/12/2026,14/12/2026,4746,4049,complaints,4398,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4398.0,4425.0646153846155,4425.0646153846155,3628.552984615385,4063.9793427692316,4063.9793427692316,4247.309800567147,60,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,857.95,78.57,78.57,24.190353230769237,1.7679020088802,18.57,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-28.57,-10.0,183.33045779791559
21/12/2026,21/12/2026,4643,3946,complaints,4294,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4294.0,4321.250384615384,4321.250384615384,3543.425315384615,3968.636353230769,3968.636353230769,4108.332822473656,60,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,837.82,76.89,76.89,23.622835435897436,1.7716382992422026,16.89,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-26.89,-10.0,139.69646924288736
28/12/2026,28/12/2026,4494,3797,complaints,4146,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4146.0,4173.108461538462,4173.108461538462,3421.9489384615385,3832.5828110769235,3832.5828110769235,3960.0323563415654,60,74.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,809.1,74.49,74.49,22.812992923076926,1.7772094870586859,14.49,49.0,0.0,0.0,1.0,1.0,1.0,49.0,-25.49,-11.0,127.44954526464193
04/01/2027,04/01/2027,4528,3831,complaints,4180,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4180.0,4208.134615384615,4208.134615384615,3450.6703846153846,3450.6703846153846,3450.6703846153846,3569.5747461525534,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,728.47,67.72,67.72,20.53970467032967,1.7945723803628797,7.72,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-18.72,-11.0,118.90436153716904
11/01/2027,11/01/2027,4386,3689,complaints,4038,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4038.0,4065.955384615385,4065.955384615385,3334.0834153846154,3334.0834153846154,3334.0834153846154,3411.9033894852046,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,703.86,65.64,65.64,19.845734615384615,1.8004584870322105,5.64,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-16.64,-11.0,77.81997410058922
18/01/2027,18/01/2027,4167,3470,complaints,3819,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3819.0,3846.173653846154,3846.173653846154,3153.8623961538465,3153.8623961538465,3153.8623961538465,3219.1852437797215,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,665.82,62.43,62.43,18.772990453296707,1.8101916329227643,2.43,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-13.43,-11.0,65.32284762587483
25/01/2027,25/01/2027,3881,3184,complaints,3532,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3532.0,3557.810769230769,3557.810769230769,2917.4048307692306,2917.4048307692306,2917.4048307692306,2965.584214876594,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,615.9,58.2,58.2,17.365504945054944,1.8243054768992495,-1.8,48.0,0.0,0.0,1.0,1.0,1.0,48.0,-10.2,-12.0,48.17938410736359
01/02/2027,01/02/2027,3987,3290,complaints,3639,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3639.0,3666.2925,3666.2925,3006.35985,3006.35985,3006.35985,3038.9973812830117,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,634.68,59.8,59.8,17.894999107142855,1.8188007716345058,-0.2,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-11.8,-12.0,32.637531283012045
08/02/2027,08/02/2027,4220,3523,complaints,3871,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3871.0,3900.776923076923,3900.776923076923,3198.637076923077,3198.637076923077,3198.637076923077,3238.5940719769033,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,675.27,63.23,63.23,19.03950641025641,1.807696876659232,3.23,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-15.23,-12.0,39.95699505382595
15/02/2027,15/02/2027,4348,3651,complaints,4000,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4000.0,4031.538461538462,4031.538461538462,3305.8615384615387,3305.8615384615387,3305.8615384615387,3363.2881058985226,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,697.9,65.14,65.14,19.677747252747253,1.8019299291187771,5.14,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-17.14,-12.0,57.426567436984186
22/02/2027,22/02/2027,4250,3553,complaints,3902,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3902.0,3933.516153846154,3933.516153846154,3225.4832461538463,3225.4832461538463,3225.4832461538463,3293.57584744479,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,680.94,63.71,63.71,19.199305036630037,1.8062260358910085,3.71,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-15.71,-12.0,68.0926012909437
01/03/2027,01/03/2027,4187,3490,complaints,3838,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3838.0,3869.7373076923072,3869.7373076923072,3173.184592307692,3173.184592307692,3173.184592307692,3233.6785221352084,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,669.89,62.78,62.78,18.888003525641025,1.8091085629300592,2.78,47.0,0.0,0.0,1.0,1.0,1.0,47.0,-15.78,-13.0,60.49392982751642
08/03/2027,08/03/2027,4191,3494,complaints,3842,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3842.0,3874.509230769231,3874.509230769231,3177.0975692307697,3177.0975692307697,3177.0975692307697,3238.2222540022076,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,670.72,62.85,62.85,18.911295054945057,1.8088904321508426,2.85,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-15.85,-13.0,61.124684771437614
15/03/2027,15/03/2027,4237,3540,complaints,3888,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3888.0,3921.6461538461535,3921.6461538461535,3215.749846153846,3215.749846153846,3215.749846153846,3277.2652513359535,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,678.88,63.54,63.54,19.14136813186813,1.8067571780358787,3.54,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-16.54,-13.0,61.51540518210732
22/03/2027,22/03/2027,4375,3678,complaints,4026,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4026.0,4061.6146153846157,4061.6146153846157,3330.523984615385,3330.523984615385,3330.523984615385,3395.812274680481,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,703.11,65.58,65.58,19.82454752747253,1.8006430386541568,5.58,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-18.58,-13.0,65.28829006509606
29/03/2027,29/03/2027,4783,4086,complaints,4434,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4434.0,4474.076538461539,4474.076538461539,3668.7427615384618,3668.7427615384618,3668.7427615384618,3745.557822377961,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,774.51,71.59,71.59,21.837754532967033,1.7843255807931455,11.59,46.0,0.0,0.0,1.0,1.0,1.0,46.0,-25.59,-14.0,76.8150608394994
05/04/2027,05/04/2027,4973,4276,complaints,4624,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4624.0,4666.683076923076,4666.683076923076,3826.680123076923,3826.680123076923,3826.680123076923,3946.7501616568434,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,807.85,74.38,74.38,22.777857875457876,1.7774578967965675,14.38,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-28.38,-14.0,120.07003857992058
12/04/2027,12/04/2027,4397,3700,complaints,4049,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,4049.0,4087.1540384615387,4087.1540384615387,3351.466311538462,3351.466311538462,3351.466311538462,3490.995548790562,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,707.53,65.95,65.95,19.949204235347988,1.799561435524126,5.95,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-19.95,-14.0,139.52923725210033
19/04/2027,19/04/2027,4106,3409,complaints,3758,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3758.0,3794.1346153846152,3794.1346153846152,3111.1903846153846,3111.1903846153846,3111.1903846153846,3198.3133611035732,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,656.81,61.67,61.67,18.518990384615385,1.8126191802306835,1.67,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-15.67,-14.0,87.12297648818885
26/04/2027,26/04/2027,4122,3425,complaints,3773,760,78,34,37.5,58,60,call,1,84,90,10,25,760,0.78,0.34,37.5,3773.0,3810.0044230769236,3810.0044230769236,3124.2036269230775,3124.2036269230775,3124.2036269230775,3185.6512153853573,60,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,659.55,61.9,61.9,18.596450160256413,1.8118736076267197,1.9,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-15.9,-14.0,61.44758846227985
04/05/2026,04/05/2026,5923,5168,retentions,5545,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5545.0,5545.0,5545.0,5350.925,5350.925,5350.925,5350.925,70,86.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,817.5,61.26,61.26,31.85074404761905,1.6130495095616677,-8.74,65.0,0.0,0.0,0.0,0.0,0.0,65.0,3.74,-5.0,0.0
11/05/2026,11/05/2026,6053,5298,retentions,5675,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5675.0,5677.182692307692,5677.182692307692,5450.095384615384,5450.095384615384,5450.095384615384,5450.095384615384,70,89.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,832.65,62.28,62.28,32.441043956043956,1.6101197481896687,-7.72,65.0,0.0,0.0,0.0,0.0,0.0,65.0,2.72,-5.0,0.0
18/05/2026,18/05/2026,6290,5535,retentions,5912,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5912.0,5916.547692307693,5916.547692307693,5650.3030461538465,5650.3030461538465,5650.3030461538465,5650.3030461538465,70,90.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,863.24,64.34,64.34,33.63275622710623,1.604441874856808,-5.66,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.66,-5.0,0.0
25/05/2026,25/05/2026,6082,5327,retentions,5705,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5705.0,5711.582692307692,5711.582692307692,5426.003557692307,5426.003557692307,5426.003557692307,5426.003557692307,70,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,828.97,62.04,62.04,32.29764022435897,1.610824093923024,-7.96,64.0,0.0,0.0,1.0,1.0,1.0,64.0,1.96,-6.0,0.0
01/06/2026,01/06/2026,5866,5110,retentions,5488,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5488.0,5496.443076923077,5496.443076923077,5194.138707692307,5713.552578461538,5713.552578461538,6284.907836307692,70,92.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,872.9,64.99,64.99,34.00924153846154,1.6027104577162035,-5.01,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-0.99,-6.0,0.0
08/06/2026,08/06/2026,5916,5161,retentions,5538,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5538.0,5548.65,5548.65,5215.731,5737.3041,5737.3041,6312.806956596966,70,78.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,876.53,65.24,65.24,34.150619642857144,1.6020676809329462,-4.76,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-1.24,-6.0,1.772446596966221
15/06/2026,15/06/2026,5800,5045,retentions,5423,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5423.0,5435.514615384615,5435.514615384615,5082.206165384616,5590.426781923078,5590.426781923078,6151.950737785562,70,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,854.09,63.73,63.73,33.276349892399274,1.6061079522826978,-6.27,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.27,-6.0,2.4812776701758152
22/06/2026,22/06/2026,5733,4978,retentions,5355,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5355.0,5369.417307692308,5369.417307692308,4993.558096153846,5492.913905769231,5492.913905769231,6042.205296346155,70,83.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,839.2,62.73,62.73,32.69591610576923,1.6088793668782422,-7.27,64.0,0.0,0.0,0.0,0.0,0.0,64.0,1.27,-6.0,0.0
